TransactionID,Product,Category,Price,Quantity Sold,Total Sale Value,Customer Age,Customer Gender,Purchase Date,Payment Method,Store Location,Discount Applied (%),Net Sale Value
1989,Nail Polish,Beauty,242.5,10,2425.0,20,Female,2016-11-30,Gift Card,Seattle,35,1576.25
1990,Milk,Groceries,480.85,4,1923.4,49,Male,2023-03-05,PayPal,San Francisco,16,1615.66
1991,Lotion,Beauty,90.02,5,450.09999999999997,64,Female,2015-01-12,Gift Card,Chicago,44,252.06
1992,Shoes,Apparel,322.48,8,2579.84,47,Male,2024-08-02,PayPal,New York,47,1367.32
1993,T-shirt,Apparel,484.32,7,3390.24,21,Male,2017-02-19,Cash,Seattle,18,2780.0
1994,Fruits,Groceries,394.27,2,788.54,36,Male,2015-05-31,Cash,Houston,25,591.4
1995,Smartwatch,Electronics,186.55,3,559.6500000000001,31,Male,2015-05-21,Gift Card,Houston,28,402.95
1996,Chair,Furniture,182.92,2,365.84,20,Male,2021-12-17,Cash,Seattle,20,292.67
1997,Makeup Kit,Beauty,368.71,3,1106.1299999999999,63,Female,2022-09-18,Credit Card,Chicago,34,730.05
1998,Nail Polish,Beauty,380.79,6,2284.7400000000002,65,Male,2023-08-06,Credit Card,San Francisco,49,1165.22
1999,Milk,Groceries,409.87,6,2459.2200000000003,48,Female,2019-01-01,Gift Card,Chicago,43,1401.76
2000,Shampoo,Beauty,196.3,9,1766.7,55,Male,2023-05-09,Cash,San Francisco,50,883.35
2001,Jeans,Apparel,167.95,8,1343.6,28,Male,2022-07-21,Credit Card,Seattle,6,1262.98
2002,Sweater,Apparel,280.44,2,560.88,63,Female,2023-07-14,Credit Card,Seattle,42,325.31
2003,Nail Polish,Beauty,127.82,4,511.28,44,Female,2022-07-17,PayPal,Houston,42,296.54
2004,Eggs,Groceries,312.09,7,2184.6299999999997,54,Female,2022-08-17,Gift Card,Houston,44,1223.39
2005,Smartphone,Electronics,322.61,8,2580.88,30,Male,2016-11-20,Credit Card,Houston,9,2348.6
2006,Smartphone,Electronics,247.0,8,1976.0,38,Female,2020-06-13,PayPal,New York,14,1699.36
2007,Milk,Groceries,385.19,3,1155.57,47,Female,2018-11-22,Credit Card,Los Angeles,37,728.01
2008,Shampoo,Beauty,331.9,4,1327.6,48,Female,2015-01-25,Gift Card,Los Angeles,4,1274.5
2009,Fruits,Groceries,240.22,1,240.22,33,Male,2015-02-07,Gift Card,Houston,16,201.78
2010,Vegetables,Groceries,195.49,9,1759.41,52,Male,2015-06-24,PayPal,Chicago,10,1583.47
2011,Laptop,Electronics,130.57,4,522.28,45,Male,2023-08-28,Credit Card,San Francisco,30,365.6
2012,Jeans,Apparel,392.53,6,2355.18,26,Female,2023-09-02,Credit Card,New York,16,1978.35
2013,Nail Polish,Beauty,126.35,8,1010.8,36,Female,2015-05-09,PayPal,Houston,3,980.48
2014,Vegetables,Groceries,314.19,1,314.19,61,Female,2018-04-06,PayPal,Chicago,7,292.2
2015,Smartwatch,Electronics,129.6,9,1166.3999999999999,47,Female,2024-05-07,PayPal,San Francisco,32,793.15
2016,T-shirt,Apparel,26.25,8,210.0,64,Male,2017-07-15,PayPal,Chicago,23,161.7
2017,Shoes,Apparel,34.78,6,208.68,36,Female,2020-02-28,PayPal,Houston,8,191.99
2018,Perfume,Beauty,196.36,4,785.44,24,Male,2019-12-02,PayPal,Seattle,40,471.26
2019,T-shirt,Apparel,9.22,3,27.660000000000004,54,Female,2021-04-30,Cash,Houston,5,26.28
2020,Sofa,Furniture,6.49,4,25.96,42,Female,2020-09-13,PayPal,New York,46,14.02
2021,Makeup Kit,Beauty,162.6,9,1463.3999999999999,59,Male,2018-03-11,Cash,Los Angeles,31,1009.75
2022,Bread,Groceries,334.31,10,3343.1,37,Male,2022-06-05,Cash,San Francisco,22,2607.62
2023,Sofa,Furniture,204.87,9,1843.83,38,Male,2023-01-22,Cash,Los Angeles,38,1143.17
2024,Bread,Groceries,329.87,8,2638.96,52,Male,2019-12-02,Credit Card,San Francisco,32,1794.49
2025,Jeans,Apparel,98.42,10,984.2,33,Female,2020-10-13,PayPal,San Francisco,18,807.04
2026,Makeup Kit,Beauty,479.85,5,2399.25,27,Male,2014-11-02,Credit Card,Houston,3,2327.27
2027,Bed,Furniture,114.16,7,799.12,19,Female,2015-10-15,Cash,Chicago,3,775.15
2028,T-shirt,Apparel,264.08,4,1056.32,63,Male,2019-04-16,PayPal,Los Angeles,26,781.68
2029,Laptop,Electronics,91.62,2,183.24,56,Male,2019-04-12,Credit Card,San Francisco,13,159.42
2030,Vegetables,Groceries,397.16,1,397.16,30,Female,2019-05-05,PayPal,San Francisco,13,345.53
2031,Shoes,Apparel,489.92,8,3919.36,39,Female,2015-09-25,Gift Card,San Francisco,37,2469.2
2032,Eggs,Groceries,170.72,6,1024.32,19,Male,2019-07-13,Gift Card,Seattle,36,655.56
2033,Laptop,Electronics,142.46,8,1139.68,34,Male,2022-05-07,Credit Card,San Francisco,48,592.63
2034,Sofa,Furniture,125.14,3,375.42,43,Male,2022-11-22,Credit Card,Chicago,1,371.67
2035,Desk,Furniture,178.91,2,357.82,28,Female,2021-02-24,Credit Card,Houston,38,221.85
2036,Fruits,Groceries,269.62,1,269.62,54,Male,2019-06-20,Cash,New York,28,194.13
2037,T-shirt,Apparel,202.91,9,1826.19,67,Female,2023-10-08,PayPal,Houston,20,1460.95
2038,Bed,Furniture,383.66,9,3452.94,28,Male,2017-04-15,Gift Card,Los Angeles,31,2382.53
2039,Sofa,Furniture,242.92,7,1700.4399999999998,66,Male,2018-09-12,Gift Card,New York,33,1139.29
2040,Headphones,Electronics,169.16,8,1353.28,61,Female,2018-03-16,Credit Card,Seattle,49,690.17
2041,Smartphone,Electronics,416.99,4,1667.96,56,Female,2023-09-16,PayPal,Chicago,35,1084.17
2042,T-shirt,Apparel,145.39,6,872.3399999999999,45,Female,2020-04-14,Credit Card,Houston,50,436.17
2043,Dining Table,Furniture,234.38,1,234.38,50,Male,2016-04-04,PayPal,Chicago,2,229.69
2044,Chair,Furniture,322.79,9,2905.11,64,Male,2018-07-31,Gift Card,Chicago,30,2033.58
2045,Fruits,Groceries,380.33,7,2662.31,32,Male,2018-04-01,Credit Card,Houston,41,1570.76
2046,Fruits,Groceries,190.35,9,1713.1499999999999,26,Female,2019-07-25,Gift Card,New York,28,1233.47
2047,Jeans,Apparel,306.51,2,613.02,44,Female,2017-10-10,Credit Card,New York,36,392.33
2048,Sweater,Apparel,407.59,6,2445.54,37,Female,2018-04-24,Cash,Houston,40,1467.32
2049,Dining Table,Furniture,255.55,3,766.6500000000001,42,Male,2017-09-23,Cash,Chicago,47,406.32
2050,Perfume,Beauty,227.09,2,454.18,65,Male,2014-10-14,Gift Card,Los Angeles,19,367.89
2051,Bread,Groceries,245.45,7,1718.1499999999999,55,Female,2020-09-16,Gift Card,Los Angeles,33,1151.16
2052,Headphones,Electronics,206.63,4,826.52,27,Male,2023-07-04,Credit Card,Seattle,11,735.6
2053,Bread,Groceries,236.26,7,1653.82,29,Female,2017-07-27,PayPal,New York,50,826.91
2054,Smartwatch,Electronics,220.66,1,220.66,24,Female,2019-09-16,PayPal,San Francisco,25,165.5
2055,Milk,Groceries,245.75,8,1966.0,47,Male,2022-11-10,Gift Card,Seattle,35,1277.9
2056,Smartwatch,Electronics,134.42,4,537.68,46,Male,2017-01-29,Cash,Seattle,39,327.98
2057,Chair,Furniture,387.45,10,3874.5,40,Female,2024-07-13,Credit Card,Houston,48,2014.74
2058,Eggs,Groceries,474.19,7,3319.33,57,Male,2021-11-14,Credit Card,San Francisco,34,2190.76
2059,Perfume,Beauty,213.12,1,213.12,54,Male,2015-01-07,PayPal,Houston,44,119.35
2060,Smartwatch,Electronics,316.3,3,948.9000000000001,46,Female,2014-10-16,Cash,San Francisco,12,835.03
2061,Laptop,Electronics,22.35,10,223.5,65,Female,2021-02-22,PayPal,Los Angeles,0,223.5
2062,Lotion,Beauty,206.23,3,618.6899999999999,45,Male,2021-03-30,Cash,New York,30,433.08
2063,Bread,Groceries,8.33,9,74.97,62,Female,2020-08-26,PayPal,Seattle,25,56.23
2064,Nail Polish,Beauty,445.28,3,1335.84,46,Male,2023-06-02,PayPal,Seattle,18,1095.39
2065,Shoes,Apparel,125.41,4,501.64,27,Male,2017-08-05,Gift Card,San Francisco,44,280.92
2066,T-shirt,Apparel,265.17,9,2386.53,68,Female,2021-06-26,PayPal,Houston,24,1813.76
2067,Vegetables,Groceries,382.05,2,764.1,64,Female,2019-10-22,Cash,San Francisco,34,504.31
2068,Fruits,Groceries,174.25,10,1742.5,45,Female,2024-08-05,Credit Card,Los Angeles,41,1028.08
2069,Bed,Furniture,27.53,10,275.3,50,Female,2017-09-07,Credit Card,San Francisco,18,225.75
2070,Desk,Furniture,115.47,3,346.40999999999997,53,Female,2024-05-19,Cash,San Francisco,25,259.81
2071,Dining Table,Furniture,285.53,8,2284.24,22,Male,2019-05-20,Cash,Chicago,19,1850.23
2072,Headphones,Electronics,262.1,1,262.1,44,Male,2024-05-13,Cash,Houston,27,191.33
2073,Milk,Groceries,58.48,3,175.44,44,Female,2023-04-23,Gift Card,Chicago,49,89.47
2074,T-shirt,Apparel,56.16,9,505.43999999999994,69,Male,2021-09-18,Credit Card,Chicago,2,495.33
2075,Nail Polish,Beauty,285.48,6,1712.88,30,Male,2024-05-30,PayPal,San Francisco,47,907.83
2076,Fruits,Groceries,280.8,4,1123.2,18,Female,2016-08-16,Gift Card,Seattle,18,921.02
2077,Shampoo,Beauty,390.43,5,1952.15,68,Male,2022-02-09,Gift Card,New York,22,1522.68
2078,Sweater,Apparel,81.59,2,163.18,45,Female,2022-05-06,Cash,Chicago,50,81.59
2079,Makeup Kit,Beauty,135.15,3,405.45000000000005,67,Male,2023-02-26,Cash,Chicago,39,247.32
2080,Jeans,Apparel,259.5,1,259.5,65,Female,2017-01-02,Cash,San Francisco,39,158.29
2081,Vegetables,Groceries,298.8,5,1494.0,61,Male,2021-08-20,Cash,San Francisco,32,1015.92
2082,Bread,Groceries,277.96,8,2223.68,49,Male,2017-08-03,Cash,San Francisco,39,1356.44
2083,Smartwatch,Electronics,117.37,2,234.74,46,Female,2015-04-16,Credit Card,San Francisco,9,213.61
2084,Desk,Furniture,447.54,9,4027.86,59,Male,2017-12-03,Credit Card,San Francisco,3,3907.02
2085,Nail Polish,Beauty,288.67,6,1732.02,29,Male,2022-08-23,Credit Card,Los Angeles,47,917.97
2086,Smartphone,Electronics,229.44,2,458.88,19,Male,2021-11-07,Gift Card,Los Angeles,18,376.28
2087,Smartwatch,Electronics,242.63,1,242.63,70,Male,2016-04-23,Credit Card,Seattle,47,128.59
2088,Sofa,Furniture,475.63,6,2853.7799999999997,64,Male,2016-02-18,Credit Card,Los Angeles,13,2482.79
2089,Jeans,Apparel,414.52,3,1243.56,57,Male,2024-09-13,Credit Card,San Francisco,46,671.52
2090,Headphones,Electronics,44.72,9,402.48,23,Male,2022-03-26,Credit Card,Chicago,15,342.11
2091,Desk,Furniture,112.25,5,561.25,70,Male,2021-05-16,Gift Card,New York,38,347.98
2092,Smartphone,Electronics,160.59,6,963.54,57,Male,2017-04-19,Cash,San Francisco,20,770.83
2093,Perfume,Beauty,294.43,1,294.43,68,Female,2017-05-13,Credit Card,San Francisco,8,270.88
2094,Lotion,Beauty,341.93,7,2393.51,57,Female,2017-06-20,Credit Card,Chicago,19,1938.74
2095,Vegetables,Groceries,217.72,3,653.16,43,Female,2015-05-02,Credit Card,Chicago,2,640.1
2096,Fruits,Groceries,97.39,9,876.51,55,Female,2021-09-24,Cash,Chicago,8,806.39
2097,Smartwatch,Electronics,400.91,2,801.82,25,Male,2015-01-30,Cash,Los Angeles,7,745.69
2098,Nail Polish,Beauty,336.54,10,3365.4,44,Male,2021-03-06,Cash,Los Angeles,1,3331.75
2099,Nail Polish,Beauty,316.82,9,2851.38,67,Female,2017-03-11,Cash,Houston,48,1482.72
2100,Desk,Furniture,22.99,3,68.97,59,Male,2019-12-16,Gift Card,Houston,33,46.21
2101,Bread,Groceries,130.0,7,910.0,24,Female,2016-03-25,Gift Card,Los Angeles,49,464.1
2102,Lotion,Beauty,285.5,8,2284.0,60,Male,2019-04-25,Gift Card,New York,3,2215.48
2103,Sweater,Apparel,12.81,5,64.05,29,Female,2016-11-30,PayPal,New York,33,42.91
2104,Makeup Kit,Beauty,380.2,10,3802.0,39,Male,2023-07-06,PayPal,Chicago,8,3497.84
2105,Smartphone,Electronics,72.69,2,145.38,54,Male,2021-09-20,Cash,New York,8,133.75
2106,Shampoo,Beauty,85.08,10,850.8,33,Male,2017-06-11,Cash,Seattle,6,799.75
2107,Smartwatch,Electronics,339.7,6,2038.1999999999998,45,Female,2018-01-31,PayPal,Seattle,32,1385.98
2108,Makeup Kit,Beauty,320.02,5,1600.1,35,Male,2023-05-29,Cash,San Francisco,25,1200.07
2109,Dining Table,Furniture,100.52,10,1005.1999999999999,21,Male,2022-05-19,Credit Card,Houston,19,814.21
2110,Bread,Groceries,11.05,9,99.45,51,Male,2021-02-18,Gift Card,Chicago,19,80.55
2111,Eggs,Groceries,297.3,6,1783.8000000000002,33,Female,2021-12-03,Cash,Houston,15,1516.23
2112,Vegetables,Groceries,147.67,2,295.34,45,Male,2017-10-05,PayPal,Los Angeles,31,203.78
2113,Shoes,Apparel,38.43,3,115.28999999999999,66,Female,2017-09-17,Cash,Seattle,37,72.63
2114,Eggs,Groceries,182.09,3,546.27,53,Female,2018-08-13,Cash,Chicago,5,518.96
2115,Vegetables,Groceries,245.1,7,1715.7,40,Male,2017-09-22,Gift Card,Chicago,24,1303.93
2116,Chair,Furniture,68.67,7,480.69,41,Female,2021-12-27,Credit Card,Houston,17,398.97
2117,Smartphone,Electronics,494.41,9,4449.6900000000005,50,Male,2022-03-19,PayPal,San Francisco,45,2447.33
2118,Shampoo,Beauty,14.52,6,87.12,69,Male,2019-10-12,Credit Card,San Francisco,19,70.57
2119,Smartwatch,Electronics,251.61,9,2264.4900000000002,57,Male,2024-08-22,PayPal,Chicago,50,1132.25
2120,Desk,Furniture,492.87,10,4928.7,34,Male,2022-03-01,Credit Card,Houston,49,2513.64
2121,Smartphone,Electronics,274.14,9,2467.2599999999998,46,Female,2016-09-16,Gift Card,San Francisco,21,1949.14
2122,Milk,Groceries,231.87,1,231.87,54,Male,2016-04-04,Cash,Houston,10,208.68
2123,Shampoo,Beauty,163.26,6,979.56,22,Male,2015-12-10,Cash,San Francisco,11,871.81
2124,Tablet,Electronics,375.26,5,1876.3,30,Male,2015-03-23,Gift Card,San Francisco,41,1107.02
2125,Laptop,Electronics,478.57,8,3828.56,67,Male,2015-01-15,Cash,Houston,38,2373.71
2126,Bed,Furniture,250.66,6,1503.96,67,Female,2017-04-28,Gift Card,Los Angeles,0,1503.96
2127,Smartphone,Electronics,108.13,8,865.04,26,Female,2015-09-03,PayPal,Seattle,18,709.33
2128,Smartphone,Electronics,78.36,9,705.24,67,Female,2018-10-15,Credit Card,Houston,14,606.51
2129,Fruits,Groceries,89.45,1,89.45,68,Male,2018-02-11,Credit Card,Houston,24,67.98
2130,Bread,Groceries,49.28,4,197.12,37,Female,2017-04-16,PayPal,Houston,1,195.15
2131,Shampoo,Beauty,284.58,2,569.16,46,Female,2024-08-17,Gift Card,Seattle,9,517.94
2132,Vegetables,Groceries,230.24,6,1381.44,27,Male,2015-09-01,Credit Card,San Francisco,10,1243.3
2133,Jacket,Apparel,58.47,2,116.94,70,Male,2022-02-21,Credit Card,New York,37,73.67
2134,Chair,Furniture,208.49,4,833.96,62,Male,2020-02-05,PayPal,Los Angeles,3,808.94
2135,Bread,Groceries,47.46,4,189.84,46,Female,2018-04-24,Cash,New York,1,187.94
2136,Dining Table,Furniture,326.21,3,978.6299999999999,37,Female,2023-01-04,Credit Card,San Francisco,27,714.4
2137,Lotion,Beauty,100.52,8,804.16,70,Male,2023-02-08,Gift Card,New York,45,442.29
2138,Smartwatch,Electronics,311.44,2,622.88,63,Male,2024-03-14,Gift Card,Los Angeles,11,554.36
2139,Eggs,Groceries,476.53,9,4288.7699999999995,53,Male,2015-10-08,PayPal,Seattle,4,4117.22
2140,Milk,Groceries,108.07,3,324.21,70,Male,2018-06-05,PayPal,Seattle,45,178.32
2141,Smartwatch,Electronics,379.17,4,1516.68,59,Male,2020-06-30,Cash,San Francisco,38,940.34
2142,Bed,Furniture,76.64,7,536.48,64,Male,2017-02-24,Cash,Los Angeles,18,439.91
2143,Smartphone,Electronics,204.93,9,1844.3700000000001,20,Male,2016-06-22,Credit Card,Chicago,14,1586.16
2144,Shampoo,Beauty,148.77,9,1338.93,55,Female,2023-05-04,Credit Card,Seattle,49,682.85
2145,Sweater,Apparel,87.03,8,696.24,64,Female,2022-09-19,PayPal,Seattle,42,403.82
2146,Shoes,Apparel,378.94,5,1894.7,58,Male,2023-03-17,PayPal,Seattle,47,1004.19
2147,T-shirt,Apparel,195.33,3,585.99,53,Female,2018-08-16,PayPal,Chicago,21,462.93
2148,Shoes,Apparel,335.41,9,3018.69,29,Male,2016-06-29,PayPal,San Francisco,11,2686.63
2149,Shampoo,Beauty,426.65,4,1706.6,28,Male,2021-12-01,Cash,Chicago,23,1314.08
2150,Bread,Groceries,218.84,6,1313.04,23,Female,2017-03-29,Gift Card,Seattle,47,695.91
2151,Laptop,Electronics,308.67,1,308.67,21,Female,2017-07-18,Credit Card,Seattle,8,283.98
2152,Desk,Furniture,306.96,4,1227.84,26,Female,2015-10-24,Gift Card,Chicago,3,1191.0
2153,Bed,Furniture,234.88,6,1409.28,66,Female,2020-08-06,PayPal,Los Angeles,2,1381.09
2154,Jacket,Apparel,267.89,8,2143.12,48,Male,2014-12-02,Cash,Chicago,11,1907.38
2155,Nail Polish,Beauty,127.27,4,509.08,35,Male,2019-08-29,Cash,San Francisco,4,488.72
2156,Headphones,Electronics,122.03,7,854.21,18,Male,2021-05-15,Cash,New York,1,845.67
2157,Jacket,Apparel,348.24,8,2785.92,55,Male,2023-12-20,PayPal,New York,38,1727.27
2158,Makeup Kit,Beauty,175.67,9,1581.03,22,Male,2018-07-23,PayPal,New York,5,1501.98
2159,Chair,Furniture,251.2,3,753.5999999999999,40,Male,2017-04-18,Gift Card,Seattle,41,444.62
2160,Sweater,Apparel,113.73,4,454.92,30,Male,2017-05-11,Gift Card,Seattle,50,227.46
2161,Tablet,Electronics,148.85,9,1339.6499999999999,37,Female,2017-07-09,Gift Card,New York,35,870.77
2162,Makeup Kit,Beauty,11.5,7,80.5,65,Male,2023-11-19,Gift Card,Chicago,26,59.57
2163,Nail Polish,Beauty,285.6,6,1713.6000000000001,29,Male,2022-06-28,PayPal,Chicago,49,873.94
2164,Eggs,Groceries,239.98,6,1439.8799999999999,21,Female,2020-04-01,Credit Card,San Francisco,1,1425.48
2165,Sofa,Furniture,409.52,3,1228.56,56,Female,2018-10-31,PayPal,Los Angeles,8,1130.28
2166,Vegetables,Groceries,368.23,10,3682.3,38,Female,2018-05-01,Credit Card,San Francisco,43,2098.91
2167,Milk,Groceries,474.62,2,949.24,47,Female,2023-09-11,Gift Card,San Francisco,9,863.81
2168,T-shirt,Apparel,452.9,3,1358.6999999999998,49,Male,2022-06-20,Credit Card,New York,24,1032.61
2169,Bread,Groceries,423.39,2,846.78,25,Female,2018-04-11,Credit Card,New York,0,846.78
2170,Milk,Groceries,87.17,7,610.19,32,Male,2018-04-16,Cash,New York,30,427.13
2171,Chair,Furniture,33.92,5,169.60000000000002,68,Female,2024-04-08,Cash,Houston,31,117.02
2172,Shampoo,Beauty,87.54,3,262.62,32,Female,2019-01-20,Gift Card,Houston,45,144.44
2173,Makeup Kit,Beauty,342.43,3,1027.29,69,Male,2024-06-07,PayPal,Houston,7,955.38
2174,Sofa,Furniture,375.8,2,751.6,55,Male,2017-10-17,Cash,San Francisco,43,428.41
2175,Vegetables,Groceries,68.89,4,275.56,34,Male,2017-02-11,Credit Card,Los Angeles,6,259.03
2176,Sofa,Furniture,477.6,5,2388.0,41,Male,2022-06-09,Credit Card,Chicago,15,2029.8
2177,Eggs,Groceries,198.89,6,1193.34,61,Female,2023-03-18,PayPal,Houston,36,763.74
2178,Nail Polish,Beauty,128.26,7,897.8199999999999,65,Female,2016-01-12,Credit Card,Seattle,46,484.82
2179,Fruits,Groceries,117.36,10,1173.6,57,Male,2014-10-30,PayPal,Chicago,32,798.05
2180,Headphones,Electronics,13.42,8,107.36,60,Female,2023-10-08,Gift Card,San Francisco,24,81.59
2181,Bread,Groceries,96.54,1,96.54,67,Male,2023-12-19,Gift Card,San Francisco,50,48.27
2182,Jacket,Apparel,61.29,8,490.32,42,Female,2018-11-04,PayPal,Seattle,20,392.26
2183,Fruits,Groceries,173.26,4,693.04,67,Male,2024-05-21,Gift Card,New York,18,568.29
2184,Lotion,Beauty,408.45,4,1633.8,44,Female,2016-12-11,Cash,Los Angeles,45,898.59
2185,Smartphone,Electronics,373.7,2,747.4,48,Female,2020-07-07,Cash,New York,48,388.65
2186,Dining Table,Furniture,444.88,7,3114.16,70,Male,2015-09-05,Cash,New York,30,2179.91
2187,Eggs,Groceries,322.13,9,2899.17,28,Male,2023-03-09,Credit Card,Chicago,49,1478.58
2188,Tablet,Electronics,286.16,9,2575.44,36,Female,2017-05-26,Credit Card,Houston,12,2266.39
2189,Headphones,Electronics,494.55,9,4450.95,51,Female,2020-12-15,Credit Card,Houston,15,3783.31
2190,Headphones,Electronics,322.65,3,967.9499999999999,49,Female,2021-05-23,Cash,Los Angeles,21,764.68
2191,Lotion,Beauty,160.44,9,1443.96,29,Male,2020-11-15,Credit Card,Houston,35,938.57
2192,Headphones,Electronics,88.25,7,617.75,26,Male,2019-05-30,PayPal,Houston,12,543.62
2193,Shoes,Apparel,268.29,3,804.8700000000001,33,Female,2023-05-05,Credit Card,San Francisco,35,523.17
2194,Milk,Groceries,80.37,10,803.7,61,Female,2023-07-07,Gift Card,Los Angeles,20,642.96
2195,Desk,Furniture,32.55,7,227.84999999999997,32,Female,2024-02-09,Gift Card,New York,48,118.48
2196,Eggs,Groceries,278.95,8,2231.6,59,Male,2020-12-17,Gift Card,Seattle,7,2075.39
2197,Milk,Groceries,125.84,2,251.68,18,Female,2017-04-08,PayPal,Houston,14,216.44
2198,Shoes,Apparel,143.9,5,719.5,25,Female,2015-03-03,Cash,Los Angeles,21,568.4
2199,Perfume,Beauty,258.4,1,258.4,32,Female,2021-10-10,PayPal,New York,12,227.39
2200,Eggs,Groceries,138.93,1,138.93,43,Female,2016-11-28,Credit Card,San Francisco,27,101.42
2201,Shoes,Apparel,96.6,7,676.1999999999999,30,Male,2015-09-28,Credit Card,Seattle,17,561.25
2202,Bread,Groceries,250.64,2,501.28,62,Female,2023-05-09,Gift Card,Houston,14,431.1
2203,T-shirt,Apparel,231.87,3,695.61,26,Male,2019-10-12,Gift Card,Chicago,45,382.59
2204,Bread,Groceries,454.43,9,4089.87,37,Male,2016-04-14,PayPal,San Francisco,30,2862.91
2205,Nail Polish,Beauty,404.29,10,4042.9,38,Female,2022-10-22,Gift Card,Houston,17,3355.61
2206,Eggs,Groceries,494.78,9,4453.0199999999995,30,Male,2016-12-15,Cash,Chicago,19,3606.95
2207,Sofa,Furniture,408.38,4,1633.52,47,Male,2020-09-25,PayPal,Houston,0,1633.52
2208,Jeans,Apparel,47.27,3,141.81,48,Male,2019-07-05,PayPal,Los Angeles,27,103.52
2209,Nail Polish,Beauty,39.58,6,237.48,65,Male,2023-09-12,Credit Card,Chicago,39,144.86
2210,Milk,Groceries,118.55,9,1066.95,50,Male,2020-10-27,PayPal,Houston,29,757.53
2211,Milk,Groceries,474.09,6,2844.54,38,Female,2018-03-18,Gift Card,Houston,17,2360.97
2212,Dining Table,Furniture,457.35,7,3201.4500000000003,18,Male,2017-11-11,Gift Card,San Francisco,9,2913.32
2213,Desk,Furniture,285.56,1,285.56,36,Female,2015-12-28,PayPal,New York,5,271.28
2214,Sweater,Apparel,293.73,3,881.19,61,Male,2022-03-20,Gift Card,Chicago,44,493.47
2215,Headphones,Electronics,452.45,6,2714.7,37,Female,2023-07-05,Gift Card,Chicago,42,1574.53
2216,Dining Table,Furniture,8.47,9,76.23,69,Male,2021-09-23,Gift Card,Seattle,16,64.03
2217,Smartphone,Electronics,82.58,10,825.8,53,Male,2022-08-03,Credit Card,Los Angeles,6,776.25
2218,Shampoo,Beauty,36.06,7,252.42000000000002,18,Female,2018-04-11,Gift Card,San Francisco,15,214.56
2219,Dining Table,Furniture,129.61,7,907.2700000000001,57,Male,2020-06-06,Gift Card,Chicago,46,489.93
2220,Tablet,Electronics,354.85,5,1774.25,63,Female,2024-08-11,Credit Card,Houston,4,1703.28
2221,Headphones,Electronics,42.15,1,42.15,59,Female,2015-03-08,Cash,Los Angeles,17,34.98
2222,Sweater,Apparel,355.64,6,2133.84,64,Male,2017-05-30,Gift Card,Los Angeles,4,2048.49
2223,Jacket,Apparel,349.87,4,1399.48,35,Male,2016-11-29,PayPal,Seattle,25,1049.61
2224,Jacket,Apparel,302.77,5,1513.85,25,Female,2019-10-06,Gift Card,Los Angeles,35,984.0
2225,Laptop,Electronics,86.78,6,520.6800000000001,69,Male,2021-02-02,PayPal,San Francisco,41,307.2
2226,Jacket,Apparel,175.55,5,877.75,40,Female,2023-11-23,Cash,Los Angeles,20,702.2
2227,Dining Table,Furniture,262.81,10,2628.1,42,Female,2019-09-15,Gift Card,Seattle,7,2444.13
