SaleID,Book Title,Genre,Price,Quantity Sold,Customer Age,Customer Gender,Purchase Date,Payment Method,Store Location
1747,Monitored attitude-oriented info-mediaries,Biography,14.46,2,70,Male,8/22/2024,Cash,LA
1748,Fundamental responsive benchmark,Sci-Fi,27.16,1,60,Female,8/26/2022,Credit Card,LA
1749,Phased incremental instruction set,Fantasy,10.99,1,70,Male,12/3/2023,PayPal,Miami
1750,Automated global standardization,Sci-Fi,23.67,4,46,Female,3/25/2024,Credit Card,Seattle
1751,Switchable transitional utilization,Mystery,45.03,3,31,Female,4/26/2024,Credit Card,Miami
1752,Persevering transitional definition,Biography,29.27,2,41,Male,12/26/2022,PayPal,Miami
1753,Right-sized zero-defect workforce,Non-Fiction,10.19,1,58,Female,7/25/2023,Cash,NY
1754,Cloned 3rdgeneration neural-net,Fiction,24.87,4,21,Male,6/20/2022,Credit Card,Miami
1755,Organic reciprocal interface,Biography,9.24,1,18,Female,8/17/2024,Credit Card,Chicago
1756,Distributed national attitude,Mystery,34.1,1,22,Male,3/10/2023,Cash,NY
1757,Function-based client-driven protocol,Non-Fiction,14.23,3,50,Female,7/7/2022,Cash,NY
1758,Re-engineered bottom-line Internet solution,Fantasy,22.98,1,64,Male,10/23/2022,PayPal,NY
1759,Front-line uniform software,Mystery,29.94,1,35,Male,6/23/2023,Credit Card,NY
1760,Optimized logistical artificial intelligence,Fiction,6.84,4,42,Female,9/27/2023,Cash,Seattle
1761,Visionary heuristic product,Sci-Fi,26.7,1,32,Male,11/27/2022,Cash,Chicago
1762,Team-oriented 4thgeneration archive,Sci-Fi,38.66,3,46,Female,8/30/2022,Cash,LA
1763,Streamlined eco-centric infrastructure,Fiction,6.51,4,55,Male,12/19/2023,Cash,NY
1764,Multi-channeled 4thgeneration model,Fantasy,35.26,3,32,Female,9/22/2024,Credit Card,Miami
1765,Phased intermediate policy,Fantasy,31.35,4,59,Male,9/12/2024,PayPal,NY
1766,Reverse-engineered demand-driven Local Area Network,Mystery,6.56,4,28,Male,8/7/2024,PayPal,Miami
1767,Vision-oriented dynamic leverage,Biography,45.25,2,20,Male,7/16/2022,PayPal,NY
1768,Distributed multi-tasking migration,Mystery,20.86,4,67,Female,11/2/2022,Cash,LA
1769,Object-based multi-state superstructure,Fiction,9.69,2,41,Male,11/8/2023,Credit Card,Miami
1770,Self-enabling zero administration monitoring,Fiction,48.52,3,54,Male,6/9/2023,PayPal,Miami
1771,Virtual 24/7 archive,Non-Fiction,10.67,2,48,Male,6/15/2024,Credit Card,LA
1772,Enhanced 24hour Internet solution,Sci-Fi,40.3,2,40,Male,6/26/2023,PayPal,Seattle
1773,Assimilated secondary ability,Biography,29.35,3,27,Male,1/14/2023,PayPal,LA
1774,Decentralized modular monitoring,Fantasy,32.08,2,66,Male,12/26/2022,Credit Card,Seattle
1775,Vision-oriented system-worthy frame,Fantasy,40,3,56,Male,5/2/2024,Credit Card,Miami
1776,Expanded neutral alliance,Fantasy,37.89,4,37,Female,8/26/2024,PayPal,LA
1777,Front-line object-oriented capability,Fantasy,45.96,3,48,Female,7/17/2022,Cash,Chicago
1778,Front-line logistical projection,Mystery,16.34,5,58,Female,1/16/2024,PayPal,LA
1779,Secured leadingedge capacity,Non-Fiction,32.97,4,63,Female,9/27/2024,Cash,Miami
1780,Reactive user-facing framework,Non-Fiction,32.05,5,57,Male,5/14/2023,Credit Card,Chicago
1781,Profound stable data-warehouse,Sci-Fi,5.06,2,33,Female,3/7/2023,Cash,Seattle
1782,Digitized foreground product,Mystery,9.73,2,67,Male,2/11/2022,Credit Card,LA
1783,Down-sized content-based definition,Mystery,46.67,1,55,Female,2/10/2024,PayPal,NY
1784,Operative zero-defect challenge,Mystery,30.61,3,34,Female,4/14/2023,Credit Card,LA
1785,Total homogeneous initiative,Fiction,9.07,2,49,Male,9/22/2023,Cash,Chicago
1786,Multi-layered 6thgeneration monitoring,Biography,34.37,4,50,Male,12/10/2023,PayPal,Miami
1787,Persevering optimizing standardization,Sci-Fi,9.49,2,22,Male,6/16/2024,Credit Card,NY
1788,Front-line neutral open system,Fiction,43.55,2,66,Female,5/8/2024,Cash,LA
1789,Devolved responsive database,Fantasy,36.74,2,66,Male,12/23/2022,Cash,Chicago
1790,Exclusive heuristic benchmark,Sci-Fi,36.93,3,30,Male,2/18/2023,Credit Card,Miami
1791,Reactive dynamic function,Sci-Fi,26.08,5,42,Male,9/10/2023,Cash,Chicago
1792,Multi-layered high-level product,Fantasy,46.95,4,22,Male,10/19/2022,Cash,LA
1793,Front-line bifurcated productivity,Fantasy,39.66,2,19,Female,3/4/2022,Credit Card,Chicago
1794,Customizable dynamic pricing structure,Biography,23,4,49,Male,2/10/2023,PayPal,Miami
1795,Customer-focused eco-centric functionalities,Biography,10.66,3,19,Female,9/25/2022,PayPal,NY
1796,Customer-focused static model,Non-Fiction,16.94,4,30,Male,10/10/2023,PayPal,NY
1797,Profit-focused mobile website,Biography,28.73,5,31,Female,8/3/2022,PayPal,Chicago
1798,Sharable executive portal,Sci-Fi,20.83,3,32,Male,9/12/2024,Cash,Miami
1799,Streamlined discrete project,Fantasy,25.03,2,48,Female,12/8/2022,Credit Card,LA
1800,Managed regional methodology,Mystery,47.02,1,65,Male,9/23/2024,Credit Card,Miami
1801,Reverse-engineered hybrid utilization,Mystery,32.14,3,39,Female,8/22/2024,Cash,NY
1802,Self-enabling full-range projection,Fiction,9.74,1,59,Female,12/7/2022,PayPal,LA
1803,Universal user-facing model,Fantasy,13.59,3,69,Female,9/25/2022,Credit Card,NY
1804,Customer-focused regional complexity,Sci-Fi,15.39,5,51,Male,9/1/2022,PayPal,Chicago
1805,Configurable holistic website,Sci-Fi,32.32,4,21,Female,1/22/2024,Credit Card,NY
1806,Proactive disintermediate support,Sci-Fi,38.38,5,30,Male,12/1/2022,PayPal,LA
1807,Upgradable tertiary firmware,Fantasy,29.13,4,22,Female,3/30/2024,PayPal,Chicago
1808,Intuitive interactive array,Fiction,28.93,2,32,Female,7/13/2022,PayPal,NY
1809,Triple-buffered grid-enabled portal,Biography,21.1,4,22,Male,8/2/2022,PayPal,NY
1810,Monitored asymmetric utilization,Non-Fiction,34.94,2,42,Male,12/11/2022,Credit Card,NY
1811,Persistent empowering time-frame,Fiction,5.18,3,32,Male,6/10/2023,PayPal,Miami
1812,Progressive dynamic methodology,Biography,22.74,1,31,Male,8/26/2023,Credit Card,Seattle
1813,User-centric 3rdgeneration data-warehouse,Biography,41.58,1,63,Male,5/18/2024,PayPal,LA
1814,Profit-focused multi-tasking forecast,Non-Fiction,6.89,4,42,Female,2/19/2023,Cash,Miami
1815,Organized zero tolerance knowledge user,Fantasy,43.6,4,56,Female,6/8/2022,PayPal,NY
1816,Total encompassing benchmark,Biography,8.15,1,22,Male,8/9/2022,PayPal,Miami
1817,Synergized multimedia help-desk,Biography,36.33,5,36,Female,2/3/2023,Credit Card,Chicago
1818,Profound discrete secured line,Fiction,7.54,1,44,Female,3/15/2024,PayPal,Chicago
1819,Team-oriented multi-state Graphical User Interface,Non-Fiction,15.82,3,42,Female,12/2/2022,PayPal,Chicago
1820,Triple-buffered 24/7 attitude,Fiction,12.42,3,52,Male,2/27/2022,PayPal,LA
1821,Secured motivating encoding,Fiction,27.27,5,63,Female,6/9/2022,Cash,NY
1822,Triple-buffered intermediate forecast,Sci-Fi,30.46,2,60,Male,12/17/2023,Credit Card,Seattle
1823,De-engineered high-level challenge,Sci-Fi,5.68,3,47,Male,6/9/2022,Credit Card,Seattle
1824,Profit-focused foreground secured line,Mystery,21.02,4,56,Female,10/13/2022,Cash,Seattle
1825,Function-based systemic time-frame,Biography,46.78,5,70,Male,1/25/2023,PayPal,Seattle
1826,Total user-facing success,Fiction,6.61,3,48,Female,8/23/2023,PayPal,Seattle
1827,Universal client-driven support,Mystery,27.3,2,27,Female,1/4/2023,PayPal,LA
1828,Fundamental executive productivity,Non-Fiction,43.12,2,50,Male,5/10/2022,PayPal,Chicago
1829,Networked discrete protocol,Fantasy,11.13,4,29,Female,6/27/2022,PayPal,Seattle
1830,Multi-lateral analyzing extranet,Non-Fiction,11.48,5,66,Male,2/26/2024,Credit Card,Chicago
1831,Automated regional info-mediaries,Non-Fiction,42.11,4,40,Female,5/24/2023,Credit Card,Miami
1832,Self-enabling modular standardization,Fantasy,20.21,4,54,Female,1/25/2023,Credit Card,Miami
1833,Persevering 24/7 productivity,Non-Fiction,48.03,5,30,Female,10/8/2023,PayPal,Miami
1834,Polarized background standardization,Non-Fiction,25.48,2,27,Male,7/8/2022,Credit Card,LA
1835,Multi-layered bi-directional neural-net,Biography,14.86,1,56,Female,10/27/2022,PayPal,Miami
1836,Progressive client-server synergy,Sci-Fi,18.82,2,42,Female,6/11/2022,Cash,LA
1837,Balanced 24hour model,Fiction,27.87,5,70,Female,3/5/2023,Cash,Chicago
1838,Configurable motivating info-mediaries,Sci-Fi,20.44,3,63,Male,3/14/2022,Credit Card,LA
1839,Polarized dedicated archive,Fantasy,48.76,4,58,Female,7/19/2024,Cash,Chicago
1840,Assimilated logistical moderator,Fiction,48.64,3,61,Female,8/7/2022,Credit Card,Miami
1841,Function-based next generation conglomeration,Sci-Fi,25.49,1,48,Female,1/13/2023,Credit Card,Chicago
1842,Polarized encompassing analyzer,Mystery,25.63,2,54,Female,3/10/2024,PayPal,Miami
1843,Exclusive solution-oriented policy,Sci-Fi,14.45,3,22,Male,7/27/2022,PayPal,Miami
1844,Mandatory bandwidth-monitored encoding,Biography,49.75,5,25,Male,6/26/2023,PayPal,LA
1845,Centralized global conglomeration,Sci-Fi,12.51,4,44,Female,5/15/2024,Cash,Chicago
1846,Customizable real-time workforce,Biography,7.9,3,54,Male,5/25/2024,PayPal,Chicago
1847,Enterprise-wide 3rdgeneration Internet solution,Fantasy,35.89,5,49,Female,1/11/2022,PayPal,Seattle
1848,Cross-group dynamic parallelism,Sci-Fi,11.23,5,44,Male,9/22/2024,Cash,Seattle
1849,Profit-focused zero tolerance Graphic Interface,Biography,13.69,5,18,Male,9/29/2022,Credit Card,Miami
1850,Re-engineered context-sensitive superstructure,Non-Fiction,41.65,5,27,Female,5/28/2023,Cash,Miami
1851,Centralized asymmetric policy,Fantasy,42.49,2,41,Female,8/29/2022,Credit Card,NY
1852,Innovative tangible archive,Sci-Fi,8.64,1,50,Female,2/9/2023,PayPal,LA
1853,Self-enabling 4thgeneration flexibility,Biography,45.41,1,45,Female,11/29/2022,PayPal,Miami
1854,Diverse foreground initiative,Biography,16.42,3,40,Female,10/20/2023,PayPal,Chicago
1855,Cross-platform modular Graphic Interface,Mystery,35.09,2,52,Female,1/30/2022,Credit Card,Seattle
1856,Diverse uniform adapter,Non-Fiction,41.96,2,41,Male,6/12/2023,Credit Card,LA
1857,Seamless uniform Graphical User Interface,Sci-Fi,35.97,5,63,Female,5/1/2024,PayPal,LA
1858,Cross-platform 4thgeneration hierarchy,Biography,35.55,5,30,Female,6/5/2024,PayPal,NY
1859,Open-architected 24/7 interface,Fiction,43.11,4,20,Female,11/1/2023,Credit Card,Miami
1860,Intuitive interactive instruction set,Sci-Fi,37.52,2,51,Female,2/24/2023,PayPal,LA
1861,Integrated context-sensitive budgetary management,Non-Fiction,37.65,4,52,Male,6/30/2024,PayPal,Miami
1862,Automated 3rdgeneration pricing structure,Fiction,32.2,1,42,Female,5/23/2022,Credit Card,LA
1863,Fundamental fresh-thinking extranet,Mystery,49.43,2,59,Female,12/27/2022,PayPal,NY
1864,Streamlined coherent matrix,Fantasy,27.18,5,43,Male,5/3/2023,PayPal,NY
1865,Devolved optimizing paradigm,Non-Fiction,19.91,3,44,Female,3/18/2023,Credit Card,NY
1866,Ameliorated upward-trending intranet,Mystery,46.96,2,35,Male,9/1/2022,PayPal,NY
1867,Cross-group incremental paradigm,Mystery,45.53,2,32,Male,6/1/2023,Cash,Chicago
1868,Virtual background migration,Non-Fiction,33.52,2,45,Female,10/26/2023,Cash,Seattle
1869,Vision-oriented holistic neural-net,Non-Fiction,48.33,3,22,Male,11/23/2023,Cash,Chicago
1870,Cloned incremental artificial intelligence,Non-Fiction,39.69,2,59,Female,4/2/2022,PayPal,LA
1871,Visionary logistical firmware,Biography,11.32,5,50,Male,3/29/2024,Cash,Miami
1872,Managed eco-centric flexibility,Non-Fiction,7.42,4,27,Female,9/23/2023,Credit Card,NY
1873,Visionary fresh-thinking access,Non-Fiction,43.74,5,33,Male,10/23/2023,PayPal,Miami
1874,Total fresh-thinking extranet,Fiction,9.16,4,59,Male,6/13/2024,Cash,Chicago
1875,Profound upward-trending array,Fiction,20.41,4,43,Female,7/28/2023,Cash,Seattle
1876,Self-enabling 4thgeneration interface,Fiction,30.21,3,22,Female,12/13/2023,PayPal,Seattle
1877,Managed radical alliance,Fantasy,32.34,3,42,Female,3/9/2023,Credit Card,LA
1878,Re-engineered modular collaboration,Sci-Fi,6.95,4,38,Female,5/14/2022,PayPal,Chicago
1879,Public-key empowering orchestration,Sci-Fi,35.54,2,52,Female,5/5/2024,Credit Card,Miami
1880,Polarized static standardization,Biography,6.7,3,26,Male,2/24/2022,Credit Card,Chicago
1881,Switchable cohesive algorithm,Sci-Fi,18.69,3,28,Male,4/23/2024,Cash,Miami
1882,Streamlined systematic customer loyalty,Non-Fiction,23.12,3,19,Female,1/20/2022,Cash,NY
1883,Monitored context-sensitive access,Fiction,11.43,2,40,Female,7/6/2024,Credit Card,Miami
1884,Progressive zero tolerance help-desk,Non-Fiction,36.5,2,58,Female,2/6/2024,Credit Card,Chicago
1885,De-engineered discrete budgetary management,Sci-Fi,49.44,3,34,Male,8/31/2022,PayPal,Miami
1886,Customizable disintermediate core,Biography,29.79,4,39,Female,10/10/2022,PayPal,Miami
1887,Extended systemic monitoring,Sci-Fi,21.97,3,65,Male,5/2/2023,PayPal,Chicago
1888,Object-based uniform intranet,Sci-Fi,8.51,2,27,Female,8/31/2022,Credit Card,NY
1889,Realigned national complexity,Mystery,13.21,2,33,Female,9/11/2023,Credit Card,Seattle
1890,Synergistic disintermediate approach,Non-Fiction,35.54,5,46,Male,10/30/2022,Cash,Miami
1891,Synergistic regional synergy,Mystery,41.67,3,62,Male,1/4/2022,Credit Card,Chicago
1892,Function-based well-modulated data-warehouse,Biography,41.71,5,27,Female,1/16/2023,Credit Card,Seattle
1893,Grass-roots non-volatile support,Biography,16.28,5,24,Female,2/3/2022,Credit Card,Miami
1894,Future-proofed interactive time-frame,Biography,33.5,1,46,Male,1/17/2022,Credit Card,LA
1895,Profit-focused mobile data-warehouse,Non-Fiction,19.92,5,55,Male,4/21/2024,PayPal,NY
1896,Innovative scalable extranet,Fiction,21.79,3,26,Male,3/26/2023,Cash,LA
1897,Future-proofed actuating instruction set,Mystery,40.59,1,43,Male,1/19/2023,Credit Card,Seattle
1898,Pre-emptive client-server toolset,Fiction,25.39,2,59,Female,6/30/2022,PayPal,Seattle
1899,Cloned needs-based strategy,Non-Fiction,6.17,4,61,Male,4/24/2024,PayPal,NY
1900,Down-sized national budgetary management,Fiction,29.53,5,19,Female,1/22/2024,Cash,Seattle
1901,Innovative dynamic Local Area Network,Sci-Fi,38.55,2,43,Female,11/23/2022,PayPal,Chicago
1902,Business-focused coherent productivity,Biography,32.9,1,23,Male,6/23/2023,Cash,NY
1903,Mandatory homogeneous matrices,Biography,32.99,4,39,Female,11/29/2022,PayPal,LA
1904,Expanded exuding core,Mystery,9.22,2,57,Female,8/8/2022,Credit Card,NY
1905,Enhanced radical monitoring,Fiction,20.35,3,49,Male,7/22/2022,Cash,Miami
1906,Total optimizing artificial intelligence,Sci-Fi,40.84,5,31,Female,8/15/2024,Credit Card,Seattle
1907,Diverse bandwidth-monitored encryption,Biography,34.78,2,61,Male,12/2/2022,PayPal,NY
1908,Decentralized explicit product,Sci-Fi,8.92,1,28,Female,5/28/2023,Cash,Chicago
1909,Front-line leadingedge circuit,Sci-Fi,18.83,5,27,Male,9/20/2024,Credit Card,NY
1910,Cross-group intangible encryption,Non-Fiction,31.16,5,63,Male,3/22/2024,Cash,Chicago
1911,Versatile maximized migration,Fiction,29.63,1,36,Male,2/1/2024,Cash,LA
1912,Total impactful open system,Biography,44.64,5,32,Female,5/11/2024,Credit Card,LA
1913,Team-oriented object-oriented groupware,Mystery,30,4,60,Male,8/28/2022,PayPal,Seattle
1914,Distributed asymmetric budgetary management,Fantasy,14.78,3,47,Male,12/10/2022,Credit Card,LA
1915,Vision-oriented heuristic solution,Biography,33.35,1,68,Female,12/9/2023,Credit Card,Seattle
1916,Exclusive holistic functionalities,Biography,40.61,4,49,Female,12/1/2023,Credit Card,LA
1917,Future-proofed motivating access,Mystery,37.43,2,31,Female,4/13/2022,PayPal,NY
1918,Secured static protocol,Mystery,36.38,4,53,Female,7/11/2024,Credit Card,Miami
1919,Front-line 6thgeneration hardware,Mystery,27.76,4,51,Male,2/18/2023,PayPal,LA
1920,Front-line interactive secured line,Biography,38.71,1,48,Male,12/4/2023,PayPal,Seattle
1921,Face-to-face multimedia architecture,Sci-Fi,43.45,4,20,Female,3/29/2024,PayPal,Chicago
1922,Automated bi-directional moderator,Fiction,45.12,2,23,Female,5/9/2023,PayPal,Miami
1923,Programmable logistical capacity,Non-Fiction,13.98,1,28,Female,10/20/2022,PayPal,Miami
1924,Reverse-engineered system-worthy project,Fantasy,38.61,5,69,Female,9/20/2022,Cash,LA
1925,Universal zero tolerance migration,Biography,38.9,3,67,Male,3/15/2024,Cash,LA
1926,Total coherent encryption,Sci-Fi,12.85,3,59,Male,5/21/2022,Credit Card,LA
1927,Automated bottom-line workforce,Fiction,17.86,1,39,Female,1/12/2022,Credit Card,LA
1928,Devolved fault-tolerant product,Biography,10.71,5,24,Male,5/22/2023,Credit Card,NY
1929,Re-engineered dynamic framework,Non-Fiction,13.21,2,48,Female,7/13/2022,Credit Card,Seattle
1930,Persevering context-sensitive intranet,Non-Fiction,49.45,4,32,Male,3/21/2023,Cash,Chicago
1931,Implemented stable synergy,Biography,32.51,5,62,Female,9/9/2024,Cash,Miami
1932,Stand-alone 4thgeneration hardware,Non-Fiction,22.56,4,61,Male,7/22/2024,PayPal,Chicago
1933,Expanded homogeneous intranet,Sci-Fi,41.06,3,21,Male,8/30/2022,Cash,NY
1934,Right-sized value-added superstructure,Fiction,22.11,2,39,Male,1/18/2024,PayPal,Chicago
1935,Open-source eco-centric workforce,Fiction,29.93,4,40,Female,3/19/2024,Cash,Miami
1936,Mandatory needs-based budgetary management,Sci-Fi,11.76,1,68,Male,10/12/2022,Credit Card,Chicago
1937,Synchronized contextually-based framework,Sci-Fi,48.83,3,21,Male,9/3/2023,Credit Card,NY
1938,Fundamental impactful core,Non-Fiction,13.83,4,46,Female,3/5/2022,Credit Card,LA
1939,Persistent attitude-oriented neural-net,Mystery,45.1,1,63,Male,8/6/2023,PayPal,Miami
1940,Cross-group next generation hardware,Mystery,34.45,1,41,Female,5/24/2022,PayPal,NY
1941,Reduced interactive workforce,Fiction,30.39,4,19,Male,10/14/2022,Credit Card,Miami
1942,Diverse eco-centric website,Fiction,15.97,2,45,Male,8/5/2024,Credit Card,Miami
1943,Re-engineered composite parallelism,Mystery,27.53,4,50,Male,8/26/2022,Credit Card,Chicago
1944,Grass-roots heuristic synergy,Biography,48.46,2,70,Female,12/24/2023,PayPal,Seattle
1945,Decentralized human-resource process improvement,Sci-Fi,39.13,3,37,Male,1/22/2022,Cash,NY
1946,Balanced mobile circuit,Sci-Fi,13.96,1,69,Male,5/13/2022,Cash,LA
1947,Mandatory context-sensitive ability,Sci-Fi,48.2,5,67,Female,12/29/2023,Credit Card,LA
1948,Fully-configurable motivating protocol,Fantasy,36.37,5,56,Female,6/1/2024,PayPal,LA
1949,Open-architected reciprocal firmware,Biography,37.75,4,20,Male,10/13/2022,Credit Card,NY
1950,Decentralized fresh-thinking emulation,Fiction,40.96,2,67,Male,7/21/2023,Cash,Miami
1951,Secured clear-thinking protocol,Fantasy,38.7,1,44,Female,12/27/2023,Credit Card,LA
1952,User-centric impactful hardware,Mystery,17.39,3,40,Female,4/17/2023,Cash,Seattle
1953,Multi-tiered disintermediate algorithm,Sci-Fi,44.67,1,60,Male,2/5/2023,Cash,Miami
1954,User-centric heuristic service-desk,Sci-Fi,6.18,4,32,Female,2/20/2024,Cash,LA
1955,Front-line stable approach,Fantasy,25.77,5,42,Female,6/26/2023,Credit Card,Chicago
1956,Synchronized user-facing service-desk,Biography,37.09,5,45,Female,3/17/2023,PayPal,LA
1957,Universal modular matrix,Fiction,46.61,5,59,Male,12/27/2022,PayPal,NY
1958,Grass-roots dynamic extranet,Mystery,28.8,2,35,Female,3/20/2024,Credit Card,Chicago
1959,Exclusive well-modulated groupware,Biography,22.22,2,20,Male,6/17/2023,PayPal,LA
1960,Multi-lateral radical software,Sci-Fi,32.48,4,49,Female,11/1/2023,PayPal,Miami
1961,Secured transitional monitoring,Sci-Fi,39.62,3,38,Male,9/9/2024,Cash,Chicago
1962,Seamless object-oriented structure,Sci-Fi,6.95,5,69,Female,8/19/2022,Credit Card,Chicago
1963,Upgradable multi-state firmware,Fiction,41.41,1,40,Female,12/8/2022,Cash,LA
1964,Innovative systematic info-mediaries,Fantasy,17.46,3,70,Female,3/9/2022,Credit Card,Seattle
